2015-05-17,Deschenes-toi,DEMIMARATHONPODIATREELIZABETH
2015-05-17,Deschenes-toi,COMBO10KMET5KM
2015-05-17,Deschenes-toi,2KMGROUPEINVESTOR
2015-05-17,Deschenes-toi,1KMMAXICIE
2015-05-17,DuathlonSorel-Tracy,DUATHLONCOMPÉTITION
2015-05-17,Le21kmBoutiqueCourir,DEMIMARATHON
2015-05-17,Le21kmBoutiqueCourir,5KM
2015-05-17,Le21kmBoutiqueCourir,10KM
2015-05-17,ScotiabankBlueNoseMarathon,MARATHON
2015-05-17,TourdelaPointe,5KM
2015-05-17,VertleRaid-LeSentierUrbain,5KM
2015-05-17,VertleRaid-LeSentierUrbain,10KM
2015-05-18,TrailduCoureurdesBoisdeDuchesnay,GRANDTRAIL
2015-05-23,TamarackOttawaRaceWeekend,OTTAWA5K
2015-05-23,TamarackOttawaRaceWeekend,OTTAWA10K
2015-05-23,TamarackOttawaRaceWeekend,OTTAWA2K
2015-05-24,TORONTOWOMEN'SHALFMARATHON&5K,5KM
2015-05-24,TamarackOttawaRaceWeekend,OTTAWAHALFMARATHON
2015-05-24,TamarackOttawaRaceWeekend,OTTAWAMARATHON
2015-05-30,Demi-MarathonGénérations,DEMIMARATHON
2015-05-30,Demi-MarathondesVignobles,21KM
2015-05-30,Demi-MarathondesVignobles,10KM
2015-05-30,Demi-MarathondesVignobles,5KM
2015-05-30,Demi-MarathondesVignobles,1KM
2015-05-30,DÉFIPHYSIOEXTRADETERREBONNE,DEMI-MARATHON
2015-05-30,DÉFIPHYSIOEXTRADETERREBONNE,5KM-DÉFIDESENTREPRISES
2015-05-30,DÉFIPHYSIOEXTRADETERREBONNE,5KM
2015-05-30,DéfiTri-O-Lacs,10KM
2015-05-30,DéfiTri-O-Lacs,5KM
2015-05-31,COURSED’ÉTÉDESÎLESDEBOUCHERVILLE,10KMCOURSE
2015-05-31,COURSED’ÉTÉDESÎLESDEBOUCHERVILLE,DEMIMARATHON
2015-05-31,COURSED’ÉTÉDESÎLESDEBOUCHERVILLE,5KMCOURSE
2015-05-31,CourseMECQuébec#2-Coursesursentier,6KM
2015-05-31,SaskatchewanMarathon,MARATHON
2015-05-31,SaskatchewanMarathon,HALFMARATHON
2015-05-31,TriathlonChallengeAntoine-ManseauJoliette,TRIATHLONSPRINTAGOUVERT
2015-05-31,TriathlonChallengeAntoine-ManseauJoliette,TRIATHLONSPRINTÉLITES
2015-05-31,TriathlonChallengeAntoine-ManseauJoliette,TRIATHLONSPRINTAGCOUPEDUQUÉBEC
2015-06-06,BARRHAVENRUNFORROGER'SHOUSE,10KM
2015-06-06,MudHeroOttawa,6KOBSTACLECOURSE
2015-06-06,TourduCapTourmenteSimard,10KM
2015-06-06,TourduCapTourmenteSimard,21.1KM
2015-06-06,VertleRaid-TRAILLaCliniqueDuCoureur,5KM
2015-06-06,VertleRaid-TRAILLaCliniqueDuCoureur,10KM
2015-06-06,VertleRaid-TRAILLaCliniqueDuCoureur,30KM
2015-06-07,BreadandHoneyRoadRace,15KM
2015-06-07,CourseMECMontréal#4,5KM
2015-06-07,CourseMECMontréal#4,10KM
2015-06-07,CourseMECMontréal#4,1KM
2015-06-07,CourseSte-Agathe,10KM
2015-06-07,Demi-marathondespompiersdeShawinigan,10KM
2015-06-07,Demi-marathondespompiersdeShawinigan,DEMI-MARATHON
2015-06-07,Demi-marathondespompiersdeShawinigan,5KM
2015-06-07,DÉFIPIERREBRISE-BOIS,30KM
2015-06-07,DÉFIPIERREBRISE-BOIS,21.1KM
2015-06-07,GrandPrixCyclisteGatineau,MEDIOFONDOGATINEAU69KM
2015-06-07,LAGRANDEVIRÉEDESSENTIERS,20KM
2015-06-07,LAGRANDEVIRÉEDESSENTIERS,10KM
2015-06-07,LAGRANDEVIRÉEDESSENTIERS,5KM
2015-06-07,LAGRANDEVIRÉEDESSENTIERS,1KM-8-9ANS
2015-06-07,MiltonSubaruTriathlon,SPRINTTRIATHLON
2015-06-07,NiagaraFallsWomen'sHalfMarathon,HALFMARATHON
2015-06-07,ÀVOTRERYTHME!,10KM
2015-06-13,CoursedesVoisinsdeDaveluyville,DEMI-MARATHON
2015-06-13,OttawaRiverTriathlon,SPRINTTRIATHLON
2015-06-13,OttawaRiverTriathlon,OLYMPICDUATHLON
2015-06-13,TourduLacBromeMerrell,22.2KM
2015-06-13,TourduLacBromeMerrell,9KM-TRAIL
2015-06-13,TourduLacBromeMerrell,5KM
2015-06-13,TriathlonFBLDrummondville,TRIATHLONSPRINT
2015-06-13,TriathlonFBLDrummondville,DUATHLON
2015-06-13,TriathlonFBLDrummondville,TRIATHLONOLYMPIQUE-OUVERT
2015-06-13,TriathlonFBLDrummondville,TRIATHLONOLYMPIQUE-COUPEQUÉBEC
2015-06-13,TriathlonFBLDrummondville,MINITRIATHLON
2015-06-14,CourseMECQuébec#3-Demi-marathondeSt-Raymond,10KM
2015-06-14,Défidesescaliers,DÉFIOASIS
2015-06-14,Défidesescaliers,SUPERDÉFI
2015-06-14,Défidesescaliers,MEILLEURGRIMPEUR
2015-06-14,EdgetoEdgeMarathon,MARATHON
2015-06-14,MultiSportCanadaTriathlonSeriesWellandTri/Du&Give-It-A-Tri,HALFTRIATHLON
2015-06-14,TourduLacBromeMerrell,20KM
2015-06-14,TourduLacBromeMerrell,CHALLENGEMARATHON
2015-06-14,TourduLacBromeMerrell,10KM
2015-06-20,5i50Mont-Tremblant,SPRINTINDIVIDUEL
2015-06-20,5i50Mont-Tremblant,5I50INDIVIDUEL
2015-06-20,GuelphLakeISubaruTriathlon,5150TRIATHLON
2015-06-20,LEDÉFIBEAUCERON,DEMI-MARATHON21.1KM
2015-06-20,MudHeroMontreal,6KMOBSTACLECOURSE
2015-06-21,Demi-MarathonduBaluchon,DEMIMARATHON
2015-06-21,Demi-MarathonduBaluchon,10KM
2015-06-21,Demi-MarathonduBaluchon,5KM
2015-06-21,Ironman70.3Mont-Tremblant,INDIVIDUEL
2015-06-21,Ironman70.3Syracuse,OVERALL
2015-06-21,LAFOULÉEDESPARCS,1KM
2015-06-21,LAFOULÉEDESPARCS,5KM
2015-06-21,LAFOULÉEDESPARCS,10KM
2015-06-21,LAFOULÉEDESPARCS,2KM
2015-06-21,ManitobaMarathon,HALFMARATHON
2015-06-21,ManitobaMarathon,MARATHON
2015-06-27,Demi-MarathondeSherbrooke,5KM
2015-06-27,Demi-MarathondeSherbrooke,10KM
2015-06-27,Demi-MarathondeSherbrooke,DEMIMARATHON
2015-06-27,L'UltimeConquête-TomeII,5KMINDIVIDUELPARTICIPATIF
2015-06-27,LETRIATHLONDEVICTORIAVILLE,TRIATHLONSÉRIEGRANDPRIX-DEMI-FINALE
2015-06-27,LETRIATHLONDEVICTORIAVILLE,TRIATHLONSÉRIEGRANDPRIX-FINALEA
2015-06-27,LETRIATHLONDEVICTORIAVILLE,TRIATHLONSÉRIEGRANDPRIX-FINALEB
2015-06-27,ToughmanTupperLakeTinman,SPRINTTRIATHLON
2015-06-27,ToughmanTupperLakeTinman,TINMANTRIATHLON
2015-06-28,LETRIATHLONDEVICTORIAVILLE,TRIATHLONOLYMPIQUE
2015-06-28,TRIATHLONACADEMIESAINTE-THERESE,TRIATHLONSPRINT
2015-06-30,Coursed'unsoird'etedeLongueuil,10KM
2015-06-30,Coursed'unsoird'etedeLongueuil,5KM
2015-06-30,Coursed'unsoird'etedeLongueuil,5KM-CANICOURSE
2015-07-01,ScotiabankCanadaDayRoadRaces,10KM
2015-07-03,Le5et10kmduPtitTrainduNord,5KM
2015-07-03,Le5et10kmduPtitTrainduNord,10KM
2015-07-04,TRIATHLONDUFJORD,TRIATHLONOLYMPIQUE
2015-07-04,TriathlondeGatineau,DUATHLONOLYMPIQUE
2015-07-04,TriathlondeGatineau,TRIATHLONSPRINTOUVERT
2015-07-04,TriathlondeGatineau,TRIATHLONOLYMPIQUE
2015-07-04,TriathlondeGatineau,TRIATHLONSPRINT-COUPEDUQUÉBECETFORCESCANADIENNES
2015-07-05,Ironman70.3Muskoka,OVERALL
2015-07-08,CourseduFestivallaGibelotte,10KM
2015-07-08,CourseduFestivallaGibelotte,5KMCOURSEETMARCHE
2015-07-11,LaGrandeCourse,10KM
2015-07-11,LaGrandeCourse,21KM
2015-07-11,TriathlonSaint-Lambert,TRIATHLONSPRINT
2015-07-11,TriathlonSaint-Lambert,SPRINTMAN(20TOPHOMMESET20TOPFEMMES)
2015-07-11,TriathlonSaint-Lambert,DUATHLON
2015-07-11,TriathlonSaint-Lambert,TRY-A-TRI(TRIATHLONINITIATION)
2015-07-11,VertleRaid-QuébecMégaTrail,25KM
2015-07-11,VertleRaid-QuébecMégaTrail,50KM
2015-07-12,CourseMECLongueuil#4,21.1KM
2015-07-12,CourseMECLongueuil#4,10KM
2015-07-12,CourseMECLongueuil#4,5KM
2015-07-12,FortdanslaCourse,DEMIMARATHON
2015-07-12,HINTONBURGCENTENNIAL5K,5KM
2015-07-12,SydenhamLakesideTriathlonandDuathlon,SUPERSPRINTTRIATHLON
2015-07-18,AcrosstheLakeSwim,2.1KM
2015-07-18,TriathlonNeptunedeSainte-ADELE,TRIATHLONSPRINT
2015-07-18,TriathlondeQuébec,TRIATHLONSPRINT
2015-07-19,FriendlyMasseyMarathon,FRIENDLYMASSEYMARATHON
2015-07-19,GranFondoMont-Sainte-Anne,MEDIOFONDO
2015-07-19,TriathlonRivières-des-Prairies,TRIATHLONSPRINT
2015-07-25,TrimemphréMagog,TRIATHLONOLYMPIQUE
2015-07-26,IronmanCanada,INDIVIDUAL
2015-07-26,IronmanLakePlacid,OVERALL
2015-07-26,TriathlondeCharlevoix,TRIATHLONOLYMPIQUE
2015-07-26,TrimemphréMagog,TRIATHLONSPRINT
2015-07-26,TrimemphréMagog,TRIATHLON1/2LONGUEDISTANCE
2015-08-01,NationalCapitalTriathlonDuathlonandRelays,SPRINTTRIATHLON
2015-08-01,NationalCapitalTriathlonDuathlonandRelays,SUPERSPRINTTRIATHLON
2015-08-01,RAIDVÉLOMAG-VÉLIRIUM,33KM
2015-08-01,TriathlondeVald'Or,TRIATHLONOLYMPIQUE
2015-08-01,VertleRaid-Demi-Marathondel'Isle-aux-Coudres,23KMTRAVERSEL'ISLE-AUX-COUDRESSAINT-JOSEPH-DE-LA-RIVE
2015-08-02,CourseMECMontréal#6,5KM
2015-08-02,CourseMECMontréal#6,20KM
2015-08-02,CourseMECMontréal#6,10KM
2015-08-02,DéfiBoréalSainte-Anne-de-Bellevue,20KM
2015-08-02,DéfiBoréalSainte-Anne-de-Bellevue,5KM
2015-08-02,DéfiBoréalSainte-Anne-de-Bellevue,10KM
2015-08-02,KingstonTriathlon,TRIATHLON
2015-08-02,TriathlonSte-Agathe,DUATHLONSPRINT
2015-08-02,TriathlonSte-Agathe,TRIATHLONSPRINT
2015-08-02,TriathlondeTerrebonne,DUATHLONSPRINT
2015-08-02,TriathlondeTerrebonne,TRIATHLONSPRINT
2015-08-04,RendezvousauDIX30,5KM
2015-08-04,RendezvousauDIX30,10KM
2015-08-09,Demi-marathondeMont-Tremblant,10KM
2015-08-09,Demi-marathondeMont-Tremblant,DEMI-MARATHON
2015-08-09,GRANFONDOGARNEAUQUÉBECOR,GRANFONDO-100KM
2015-08-09,TriathlondeVerdun,TRIATHLONSPRINT-GRANDPRIX
2015-08-09,TriathlondeVerdun,TRIATHLONSPRINT-COUPEDUQUÉBEC
2015-08-09,TriathlondeVerdun,TRIATHLONSPRINT-OUVERT
2015-08-12,Le5kmEndurance,5KM
2015-08-12,Le5kmEndurance,2KM
2015-08-14,VertleRaid-XCdelaVallee,10KMDENUIT
2015-08-15,L'EchapeeBelle,80KM
2015-08-15,L'EchapeeBelle,45KM
2015-08-15,SeaWheezeHalfMarathon,HALFMARATHON
2015-08-15,TimbermanTriathlon,SPRINTTRIATHLON
2015-08-15,VertleRaid-XCdelaVallee,35KM
2015-08-15,VertleRaid-XCdelaVallee,10KM
2015-08-15,triathlonduSaguenay,TRIATHLONOLYMPIQUE
2015-08-16,DEMI-MARATHONDESVERGERS,15KM
2015-08-16,DEMI-MARATHONDESVERGERS,DEMIMARATHON
2015-08-16,DEMI-MARATHONDESVERGERS,10KM
2015-08-16,IronmanMont-Tremblant,OVERALL
2015-08-16,OrilliaSUBARUTRIATHLON,SPRINTTRIATHLON
2015-08-16,ThousandIslandTriathlon/DuathlonandRelay,SPRINTTRIATHLON
2015-08-16,ThousandIslandTriathlon/DuathlonandRelay,OLYMPICTRIATHLON
2015-08-16,Timberman70.3,INDIVIDUAL
2015-08-16,VertleRaid-XCdelaVallee,TRANS-VALLEE
2015-08-16,VertleRaid-XCdelaVallee,21KM
2015-08-22,TORONTOISLANDTRIATHLON,SPRINTTRIATHLON
2015-08-22,TourdelaBaie,21.1KM
2015-08-23,CornwallTRIATHLON,SPRINTDUATHLON
2015-08-23,CornwallTRIATHLON,OLYMPICTRIATHLON
2015-08-23,Demi-MarathonBonnevilledeLachine,21.1KM
2015-08-23,Demi-MarathonBonnevilledeLachine,10KM
2015-08-23,Demi-MarathonBonnevilledeLachine,5KM
2015-08-23,EdmontonMarathon,MARATHON
2015-08-23,GranFondoCentre-du-Québec,PICCOLOFONDO108KM
2015-08-23,LaValsedescoureurs,5KM
2015-08-23,LaValsedescoureurs,10KM
2015-08-23,TriathlonValleyfield,TRIATHLONOLYMPIQUE
2015-08-23,TriathlonValleyfield,TRIATHLONSPRINT
2015-08-23,TriathlonValleyfield,DUATHLONOLYMPIQUE
2015-08-23,TriathlonValleyfield,TRIATHLOND3COUVERTE
2015-08-23,TriathlonValleyfield,DUATHLONSPRINT
2015-08-29,TorontoWomen's10k&5k,10KMRUN/WALK
2015-08-29,WasagaBeachTriathlon,SPRINTTRIATHLON
2015-08-30,IronmanMuskoka,IRONMAN
2015-08-30,MarathonSSQLévis-Québec,MARATHON
2015-08-30,MarathonSSQLévis-Québec,10KMOASIS
2015-08-30,MarathonSSQLévis-Québec,DEMI-MARATHON
2015-09-05,CanadianIron113TriathlonDuathlonandRelays,SPRINTTRIATHLON
2015-09-05,CanadianIron113TriathlonDuathlonandRelays,IRON113TRIATHLON
2015-09-05,CanadianIron113TriathlonDuathlonandRelays,SUPERSPRINTTRIATHLON
2015-09-05,CourseMECMontréal#7-LACOURSE-LUMIÈRE,10KM
2015-09-05,CourseMECMontréal#7-LACOURSE-LUMIÈRE,5KM
2015-09-05,CourseMECMontréal#7-LACOURSE-LUMIÈRE,15KM
2015-09-05,DÉFIPOPULAIREDELAVALLÉEDURICHELIEU,TRIATHLONSPRINT
2015-09-05,DÉFIPOPULAIREDELAVALLÉEDURICHELIEU,DUATHLONSPRINT
2015-09-05,GUELPHLAKEIISubaruTriathlon,SPRINTTRIATHLON
2015-09-05,TriathlonDuchesnay,DUATHLONOLYMPIQUE
2015-09-05,TriathlonDuchesnay,TRIATHLONOLYMPIQUE
2015-09-06,30kmsurlesrivesdeBoucherville,15KM
2015-09-06,30kmsurlesrivesdeBoucherville,30KM
2015-09-06,30kmsurlesrivesdeBoucherville,5KM
2015-09-06,30kmsurlesrivesdeBoucherville,10KM
2015-09-12,LePentathlondeVictoriaville,COURTEDISTANCE-INDIVIDUEL
2015-09-12,LePentathlondeVictoriaville,LONGUEDISTANCE-INDIVIDUEL
2015-09-12,OasisZooRun,10KM
2015-09-12,TrailCLB,20KM
2015-09-12,TriathlonEspritdeMontreal,DEMIESPRIT
2015-09-13,B&OYORKVILLERUN,CANADIAN5KMROADRACECHAMPIONSHIP
2015-09-13,CanmoreRockyMountainHalfMarathon,10KM
2015-09-13,Demi-MarathondelaCôte-de-Beaupré,DEMI-MARATHON
2015-09-13,IRONMANWisconsin,INDIVIDUAL
2015-09-13,LACOURSEDELAFONDATIONHOTEL-DIEU-DE-SOREL,5KM-COURSE
2015-09-13,LACOURSEDELAFONDATIONHOTEL-DIEU-DE-SOREL,21KM
2015-09-13,LE10KMDEL'UNIVERSITÉLAVAL,10KM
2015-09-13,LaGrandeVadrouille,5KM
2015-09-13,LaGrandeVadrouille,10KM
2015-09-13,LePentathlondeVictoriaville,CROSS-COUNTRY4KM
2015-09-13,SaskatchewanCreditUnionsQueenCityMarathon,RUNNINGROOM21.1KRUN
2015-09-13,TriathlonEspritdeMontreal,TRIATHLONOLYMPIQUE
2015-09-13,TriathlonEspritdeMontreal,DUATHLONOLYMPIQUE
2015-09-13,TriathlonEspritdeMontreal,TRIATHLONSPRINT
2015-09-13,TriathlonEspritdeMontreal,DUATHLONSPRINT
2015-09-19,Ultra-TrailHarricanaduCanada(UTHC),28KM
2015-09-19,Ultra-TrailHarricanaduCanada(UTHC),65KM
2015-09-19,Ultra-TrailHarricanaduCanada(UTHC),125KM
2015-09-20,ArmyRun-Coursedel'Armée,1/2MARATHON-DEMI-MARATHON
2015-09-20,ArmyRun-Coursedel'Armée,5KM
2015-09-20,CourseMECQuébec#4-CoursedescouleursMEC,21.1KM
2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,1 km - P'tit Marathon
2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,10 km
2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon
2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,5 km
2015-09-20,MarathonOasisRock'n'RolldeMontreal,MARATHON
2015-09-20,MarathonOasisRock'n'RolldeMontreal,DEMI-MARATHON
2015-09-20,MarathonOasisRock'n'RolldeMontreal,10KM
2015-09-20,MarathonOasisRock'n'RolldeMontreal,5KM
2015-09-20,MarathonOasisRock'n'RolldeMontreal,1KM-P'TITMARATHON
2015-09-26,Melissa'sRoadRace,10KM
2015-09-26,OttawaRunforPalestine,5KM
2015-09-26,PearsonRunwayRun,5KM
2015-09-26,WakefieldMoonlightRiverRun,10KM
2015-09-27,CourseMECLongueuil#5,15KM
2015-09-27,CourseMECLongueuil#5,5KM
2015-09-27,CoursedelaCité-Limoilou,10KM
2015-09-27,CoursepopulaireduparcAngrignon,10KM
2015-09-27,CoursepopulaireduparcAngrignon,5KM-COURSE
2015-09-27,LacoursedeFontainebleau,10KM
2015-10-03,BeauceRUN,5KM-COURSE
2015-10-03,Cross-CountrySaint-LaurentSelect,6KM
2015-10-03,DefidesCouleurs-Simard,21.1KMCARONETGUAY
2015-10-03,DefidesCouleurs-Simard,5KMFAMILIPRIX
2015-10-04,ClassiqueEmilie-Mondor,10KM
2015-10-04,ClassiqueEmilie-Mondor,EXTREME8
2015-10-04,ClassiqueEmilie-Mondor,5KM
2015-10-04,Demi-marathondeGranby,21KM-COURSE
2015-10-04,Demi-marathondeGranby,10KM-COURSE
2015-10-04,Demi-marathondeGranby,5KM
2015-10-04,MarathondeRIMOUSKI,MARATHON
2015-10-04,MarathondeRIMOUSKI,5KM
2015-10-04,MarathondeRIMOUSKI,DEMIMARATHON
2015-10-04,MarathondeRIMOUSKI,10KM
2015-10-04,THECOUNTYMARATHON,RE/MAXQUNITEHALFMARATHON
2015-10-04,THECOUNTYMARATHON,FULLMARATHON
2015-10-08,WellnessChallenge,5KM
2015-10-10,IronmanWorldChampionship,OVERALLRESULTS
2015-10-11,BMOOkanaganMarathon,HALFMARATHON
2015-10-11,Demi-marathondescouleursPromutuel,MARATHON
2015-10-11,Demi-marathondescouleursPromutuel,DEMI-MARATHON
2015-10-11,Demi-marathondescouleursPromutuel,10KM
2015-10-11,DemimarathondeLongueuil,21KM
2015-10-11,DemimarathondeLongueuil,10KM
2015-10-11,DemimarathondeLongueuil,5KM
2015-10-11,IronmanLouisville,OVERALLRESULTS
2015-10-11,LeCrossdesCouleurs,11KM
2015-10-11,OttawaFallColoursMarathon,HALFMARATHON
2015-10-11,OttawaFallColoursMarathon,FULLMARATHON
2015-10-11,OttawaFallColoursMarathon,10.5KM
2015-10-12,Demi-MarathonduboisdeBelle-Rivière,15KM
2015-10-12,Demi-MarathonduboisdeBelle-Rivière,10KM
2015-10-12,Demi-MarathonduboisdeBelle-Rivière,21KM
2015-10-12,Demi-MarathonduboisdeBelle-Rivière,5KM
2015-10-18,ClassiqueduParcLaFontaine,10KM
2015-10-18,ClassiqueduParcLaFontaine,5KM
2015-10-18,ClassiqueduParcLaFontaine,1KM
2015-10-18,DefiTourduLacBeauport,DÉFI12KMLECOUREURNORDIQUE
2015-10-18,ScotiabankTorontoWaterfrontMarathon,HALFMARATHON
2015-10-18,ScotiabankTorontoWaterfrontMarathon,MARATHON
2015-10-23,Défielesentier,5KM(VENDREDI)
2015-10-24,Défielesentier,8KM
2015-10-25,15kmaupiedduMontSaint-Hilaire,5KM
2015-10-25,15kmaupiedduMontSaint-Hilaire,10KM
2015-10-25,Ironman70.3Miami,70.3RESULTS
2015-10-25,IronmanandIronman70.3LosCabos,FULLIRONMANOVERALL
2015-10-25,RattleMeBones,5KMFUNNYBONE
2015-11-01,CourseMECLongueuil#7,10KM
2015-11-01,Coursed'Oka,DEMIMARATHON
2015-11-01,Coursed'Oka,10KMCOURSE
2015-11-01,Coursed'Oka,5KMCOURSE
2015-11-08,DEMI-MARATHONDESMICROBRASSERIES,10KM
2015-11-08,DEMI-MARATHONDESMICROBRASSERIES,21KM
2015-11-08,DEMI-MARATHONDESMICROBRASSERIES,30KM
2015-11-21,HobbleGobblePredictionRun,SHORTCOURSE-BYTIME
2015-11-21,HobbleGobblePredictionRun,SHORTCOURSE-BYPREDICTION
2015-11-29,IronmanCozumel,OVERALL
2015-12-06,CourseduPèreNoëlCasselmanSantaRun,10KM
2015-12-06,IntertrustCaymanIslandsMarathon,MARATHON
2016-02-14,DemiMarathonHypothermique,DEMIMARATHON
2016-02-14,DemiMarathonHypothermique,10.5KM
2016-02-14,WintermanMarathonandMarathonRelays,10K(MARATHONERS)
2016-02-14,WintermanMarathonandMarathonRelays,10K(HALFMARATHONERS)
2016-02-21,Demi-marathondesglaces,DEMI-MARATHON
2016-02-21,Demi-marathondesglaces,10KM
2016-02-21,DéfiHivernalIleBizard,10KM
2016-02-21,DéfiHivernalIleBizard,5KM
2016-02-21,QuébecITUTriathlond'Hiver,GROUPESD'ÂGES
2016-02-26,Pentathlondesneiges,SKIATHLON-2X6KMSOLO
2016-02-27,GatineauLoppet,51KMCLASSIQUE
2016-02-28,GatineauLoppet,51KMSTYLELIBRE
2016-02-28,YMCAHalfMarathon,HALF-MARATHON
2016-03-06,CourseMECMontréal#1,10KM
2016-03-06,OkaSkiMarathon,42KMSTYLELIBRE
2016-03-06,OkaSkiMarathon,10KMSTYLELIBRE
2016-03-19,StPatricksDayRace,5KM
2016-03-19,StPatricksDayRace,10KM
2016-03-19,TourduMontValinSki,20KMCLASSIQUE
2016-03-20,CourseetmarchepopulairesdeLaSalle,10KM
2016-03-20,CourseetmarchepopulairesdeLaSalle,5KM
2016-03-26,CourseMECQuébec#1-LEDÉFIDESCOCOS,10KM
2016-03-26,CourseMECQuébec#1-LEDÉFIDESCOCOS,15KM
2016-03-26,CourseMECQuébec#1-LEDÉFIDESCOCOS,5KM
2016-04-03,AroundtheBay30KRoadRace,30KM
2016-04-09,RaceRosterSpringRunOff,8KM-KILLTHEHILLCHALLENGE
2016-04-09,RaceRosterSpringRunOff,8KM
2016-04-09,RaceRosterSpringRunOff,5KM
2016-04-09,RaceRosterSpringRunOff,5KM-KILLTHEHILLCHALLENGE
2016-04-10,CourseSaint-Laurent,10KM
2016-04-10,CourseSaint-Laurent,5KM
2016-04-10,CoursesThematiquesLetourdel'horloge,8KM
2016-04-10,CoursesThematiquesLetourdel'horloge,5KM
2016-04-10,Ironman70.3Florida,INDIVIDUAL
2016-04-10,RunforReach,VITTORIATRATTORIAHALFMARATHON
2016-04-10,RunforRetina,HALFMARATHONRUN
2016-04-16,MECOttawarace1-TheSpringFlyer,10MILES
2016-04-24,BanqueScotia21KdeMontreal,DEMIMARATHON
2016-04-24,BanqueScotia21KdeMontreal,5KM
2016-04-24,Demi-MarathondesGuépards,21.1KM
2016-04-24,Demi-MarathondesGuépards,5KM
2016-04-24,KRRALimestoneRaceWeekend,HALFMARATHON
2016-04-24,Mercedes-BenzOakville10k,MERCEDES-BENZOAKVILLE10K
2016-04-29,Le5kdesflambeaux,5KM
2016-04-30,MarathondesÉrables,MARATHON
2016-04-30,MarathondesÉrables,30KM
2016-04-30,MarathondesÉrables,5KM
2016-04-30,MarathondesÉrables,15KM
2016-04-30,MarathondesÉrables,DEMI-MARATHON
2016-04-30,MarathondesÉrables,10KM
2016-04-30,MississaugaMarathonRaces,MNP10KMRUN
2016-04-30,RuntoendMS,MARATHON
2016-04-30,RuntoendMS,HALFMARATHON
2016-05-01,BMOVancouverMarathon,HALFMARATHON
2016-05-01,BMOVancouverMarathon,MARATHON
2016-05-01,COURSEPRINTANIEREPARCNATIONALD'OKA,10KMCOURSE
2016-05-01,Demi-marathoninternationalOasisdeLévis,DEMI-MARATHON
2016-05-01,Demi-marathoninternationalOasisdeLévis,10KMOASIS
2016-05-01,DÉFIENTREPRISESOTTAWAGATINEAU,5KM
2016-05-01,DéficourseetmarcheDesjardinsSainteThérèse,10KM
2016-05-01,DéficourseetmarcheDesjardinsSainteThérèse,5KM
2016-05-01,DéficourseetmarcheDesjardinsSainteThérèse,5KMMARCHE
2016-05-01,GoodlifeFitnessTorontoMarathon,MARATHON
2016-05-01,GoodlifeFitnessTorontoMarathon,HALFMARATHON
2016-05-01,MississaugaMarathonRaces,FULLMARATHON
2016-05-01,MississaugaMarathonRaces,HALFMARATHONRUN
2016-05-07,WakefieldCoveredBridgeRun,21.1KMTRAILRUN
2016-05-07,WakefieldCoveredBridgeRun,10KM
2016-05-08,AurythmedenosfouléesChâteauguay,DEMI-MARATHON
2016-05-08,AurythmedenosfouléesChâteauguay,5KM
2016-05-08,AurythmedenosfouléesChâteauguay,10KM
2016-05-08,DÉFIGÉRARD-CÔTÉ,5KMCOURSE/MARCHE
2016-05-08,DÉFIGÉRARD-CÔTÉ,10KM
2016-05-08,DÉFIGÉRARD-CÔTÉ,15KM
2016-05-08,DÉFISANTÉDEMORTAGNE,15KM
2016-05-08,DÉFISANTÉDEMORTAGNE,5KM
2016-05-08,SportingLife10KOttawa,10KM
2016-05-08,SportingLife10KToronto,10KM
2016-05-14,BonjourPrintemps,21KM
2016-05-14,BonjourPrintemps,10KM
2016-05-14,DéfiMemphré,10KM
2016-05-15,CourseMECMontréal#2,15KM
2016-05-15,CourseMECMontréal#2,10KM
2016-05-15,CourseMECMontréal#2,5KM
2016-05-15,DuathlonSorel-Tracy,DUATHLONCOMPÉTITION
2016-05-21,OkaDuathlon,DUATHLON
2016-05-22,CoursesThematiquesMarathonSSQdeLongueuil,10KM
2016-05-22,CoursesThematiquesMarathonSSQdeLongueuil,DEMIMARATHON
2016-05-22,CoursesThematiquesMarathonSSQdeLongueuil,5KM
2016-05-22,CoursesThematiquesMarathonSSQdeLongueuil,MARATHON
2016-05-22,IRONMAN70.3Chattanooga,INDIVIDUAL
2016-05-22,ScotiabankBlueNoseMarathon,MARATHON
2016-05-22,TourdelaPointe,3KM
2016-05-22,VertleRaid-LeSentierUrbain,10KM
2016-05-28,TamarackOttawaRaceWeekend,OTTAWA10K
2016-05-28,TamarackOttawaRaceWeekend,OTTAWA5K
2016-05-28,TamarackOttawaRaceWeekend,OTTAWA2K
2016-05-29,SaskatchewanMarathon,MARATHON
2016-05-29,TORONTOWOMEN'SHALFMARATHON&5K,HALFMARATHONCHANGEDTO12.3K
2016-05-29,TamarackOttawaRaceWeekend,OTTAWAHALFMARATHON
2016-05-29,TamarackOttawaRaceWeekend,OTTAWAMARATHON
2016-05-29,TamarackOttawaRaceWeekend,OTTAWAMARATHON-SHORTENEDRACE
2016-06-04,CourseFondationJeunessedel'EcoleSecondaired'Oka,5KM
2016-06-04,DéfiTri-O-Lacs,10KM
